Art_ID,Year,Newspaper,Headline,text_a,text_b,ss_a,ss_b,lbl_a,lbl_b
26917,2017,De Telegraaf,Wietkwekerij na brand,ZWIJNDRECHT brand woning Zwijndrecht wietkwekerij gevonden brandweer vuur huis snel controle stuitte vervolgens inspectie pand hennepplantage Onduidelijk apparatuur kwekerij oorzaak woningbrand 24-jarige bewoonster controle ziekenhuis gebracht vervolgens aangehouden vijftigjarige man Zevenbergen zit inmiddels vast verdenking betrokkenheid drugsteelt,ZWIJNDRECHT brand woning Zwijndrecht wietkwekerij gevonden brandweer vuur huis snel controle stuitte vervolgens inspectie pand hennepplantage Onduidelijk apparatuur kwekerij oorzaak woningbrand 24-jarige bewoonster controle ziekenhuis gebracht vervolgens aangehouden vijftigjarige man Zevenbergen zit inmiddels vast verdenking betrokkenheid drugsteelt,-0.7549879599489807,-0.7549879599489807,NEG,NEG
16047,2017,De Telegraaf,Kasteelheer zet VVD voor blok,Den Haag Drie bewindspersonen zag VVD kabinetsperiode opstappen zo’n offer erg negatief afstralen partij leek gedachte meermaals achter behoud brekebeen Steur partij hoopte kasteelheer Warmond brokken uitzingen einde Misschien misschien schaden doet meest recente nieuws Teevendeal VVD sowieso Verschillende politici oppositie hinten vertrekscenario opnieuw onthullingen betrokkenheid Steur nasleep Teevendeal diens vermeende leugens daarover vraagt D66-voorman Pechtold af Steur Rutte vertrouwen Kamer verdienen Charlotte Brand parlementair historica Radboud Universiteit gespecialiseerd afgetreden bewindspersonen ziet laatste incident nachtmerrie VVD slechtst denkbare scenario partij verkiezingstijd achterhouden informatie geldt politieke doodzonde deal kostte twee VVD-bewindslieden kop Opstelt,Den Haag Drie bewindspersonen zag VVD kabinetsperiode opstappen zo’n offer erg negatief afstralen partij leek gedachte meermaals achter behoud brekebeen Steur partij hoopte kasteelheer Warmond brokken uitzingen einde Misschien misschien schaden doet meest recente nieuws Teevendeal VVD sowieso Verschillende politici oppositie hinten vertrekscenario opnieuw onthullingen betrokkenheid Steur nasleep Teevendeal diens vermeende leugens daarover vraagt D66-voorman Pechtold af Steur Rutte vertrouwen Kamer verdienen Charlotte Brand parlementair historica Radboud Universiteit gespecialiseerd afgetreden bewindspersonen ziet laatste incident nachtmerrie VVD slechtst denkbare scenario partij verkiezingstijd achterhouden informatie geldt politieke doodzonde deal kostte twee VVD-bewindslieden kop Opstelt,-0.9982471871602013,-0.998247185059933,NEG,NEG
7590,2017,De Telegraaf,BRIEVEN,VVD sloot monde Mark Rutte PVV kiezer PVV heette gerust VVD stemmen VVD-senator Frank Grave liet zondag 19 maart Buitenhof weten VVD tijdens formatie moeten inbrengen woord prangende vragen PVV-kiezer thema’s verkiezingen immigratie integratie Europese Unie Nederlandse identiteit Grave noemde sociaal-economische thema’s groen milieubeleid Rutte PVV-kiezers voorgelogen Paul Schermers Apeldoorn afschuwelijk verhaal mevrouw Elings duw medebewoner verpleeghuis uiteindelijk overlijdt familie dacht goed uiteindelijk laten opnemen kans vallen groot draait allemaal geld waardoor verzorging optimaal behulp heel lieve thuiszorgmedewerksters inzet familie proberen wij onze moeder laatst toe eigen omgeving laten wonen Ciel Leijendekkers Oosterhout begint langzaam dringen consument prijzen supermarkten,VVD sloot monde Mark Rutte PVV kiezer PVV heette gerust VVD stemmen VVD-senator Frank Grave liet zondag 19 maart Buitenhof weten VVD tijdens formatie moeten inbrengen woord prangende vragen PVV-kiezer thema’s verkiezingen immigratie integratie Europese Unie Nederlandse identiteit Grave noemde sociaal-economische thema’s groen milieubeleid Rutte PVV-kiezers voorgelogen Paul Schermers Apeldoorn 2012 verloor GroenLinks zes z’n tien zetels kwam mede strategisch stemmen GroenLinkse achterban PvdA VVD buiten regering houden krijgt GroenLinks vergelijking 2010 welgeteld vier vermoedelijk voormalige PvdA-zetels nieuwe messias Jesse Klaver hierom hemel geprezen vind wonder kanttekeningen geplaatst mogen Walle Goes nieuwe kabinet wetgeving maken ervoor zorgt dissidente parlementariërs Tweede Kamer g,-0.983803472637704,-0.0598179731505377,NEG,NEU
318,2017,De Telegraaf,Een James Bond op steroïden,film actie avontuur komedieREGIE Matthew VaughnMET Taron Egerton Julianne Moore Jeff Bridges afwachting 25e James Bond-avontuur eerst weer missie geheim agent Majesty Queen Eggsy Unwin codenaam Galahad Kingsman golden circle Zuid-Amerika afreist af rekenen Poppy Adams Julianne Moore meedogenloze drugsbarones doet gruwelen Pablo Escobar verbleken maakt letterlijk gehakt afvallige trawanten hen vervolgens cheeseburger serveren wonder Galahad Taron Egerton blij steun Statesman Amerikaans spionnennetwerk leiding commandant whiskystoker Champ Jeff Bridges Net Kingsman secret service 2014 golden circle gebaseerd stripboekenserie Mark Millar Dave Gibbons waarin afgehakte ledematen ontploffende hoofden oren vliegen Deel 1 keek weg inventieve grappige vooral ondeugende liefdesverklaring klassieke s,film actie avontuur komedieREGIE Matthew VaughnMET Taron Egerton Julianne Moore Jeff Bridges afwachting 25e James Bond-avontuur eerst weer missie geheim agent Majesty Queen Eggsy Unwin codenaam Galahad Kingsman golden circle Zuid-Amerika afreist af rekenen Poppy Adams Julianne Moore meedogenloze drugsbarones doet gruwelen Pablo Escobar verbleken maakt letterlijk gehakt afvallige trawanten hen vervolgens cheeseburger serveren wonder Galahad Taron Egerton blij steun Statesman Amerikaans spionnennetwerk leiding commandant whiskystoker Champ Jeff Bridges Net Kingsman secret service 2014 golden circle gebaseerd stripboekenserie Mark Millar Dave Gibbons waarin afgehakte ledematen ontploffende hoofden oren vliegen Deel 1 keek weg inventieve grappige vooral ondeugende liefdesverklaring klassieke s,-0.5800578746737148,-0.5800583390347847,NEG,NEG
20234,2017,De Telegraaf,Opnieuw telefoons in cellen onderschept,Alphen den Rijn Opnieuw gebleken gevangenis Alphen den Rijn lek mandje grootschalige zoekactie gisteren 82 cellen binnenstebuiten gekeerd werden telefoons simkaarten verboden artikelen gevonden melden bronnen binnen Penitentiaire Inrichting vondst bevestigd Dienst Justitiële Inrichtingen controles lijken enkele indruk maken gedetineerden Vorige week werden telefoons drugs gevonden bleek gedetineerde doodleuk online vlogs plaatste zelfs telefoon gesprek bewaarder vastlegde Gisterochtend zeven uur betrad Landelijke Bijzondere Bijstandseenheid gevangenis begon systematisch cellen doorzoeken actie werden drie telefoons twee simkaarten vijf voorraden drugs aangetroffen vonden LBB’ers voorwerpen wapen gebruikt zoals schroeven bouten mesje Dertien gedetineerden berispt straffen variëren straf eig,Alphen den Rijn Opnieuw gebleken gevangenis Alphen den Rijn lek mandje grootschalige zoekactie gisteren 82 cellen binnenstebuiten gekeerd werden telefoons simkaarten verboden artikelen gevonden controles lijken enkele indruk maken gedetineerden Vorige week werden telefoons drugs gevonden bleek gedetineerde doodleuk online vlogs plaatste zelfs telefoon gesprek bewaarder vastlegde Gisterochtend zeven uur betrad Landelijke Bijzondere Bijstandseenheid gevangenis begon systematisch cellen doorzoeken actie werden drie telefoons twee simkaarten vijf voorraden drugs aangetroffen vonden LBB’ers voorwerpen wapen gebruikt zoals schroeven bouten mesje Dertien gedetineerden berispt straffen variëren straf eigen cel verplicht verblijf veertien dagen isoleercel tegengaan invoer verboden spullen blijft pr,-0.7150647045047546,-0.36626076000985297,NEG,NEG
5610,2017,De Telegraaf,Achttien jaar voor liquidatie,Breda 42-jarige Sooi C Tilburg liquideren voormalig Surrender-maatje Hugo Houten 27 veroordeeld 18 celstraf officier justitie 25 geëist Houten Capelle den IJssel 17 augustus 2015 levenloos aangetroffen Broekstraat Molenschot slachtoffer woonde vriendin camping Linberg Volgens rechtbank Sooi slachtoffer hond afgeslacht einde komen zeer gewelddadige liquidaties waarbij motorclubs betrokken,Breda 42-jarige Sooi C Tilburg liquideren voormalig Surrender-maatje Hugo Houten 27 veroordeeld 18 celstraf officier justitie 25 geëist Houten Capelle den IJssel 17 augustus 2015 levenloos aangetroffen Broekstraat Molenschot slachtoffer woonde vriendin camping Linberg Volgens rechtbank Sooi slachtoffer hond afgeslacht einde komen zeer gewelddadige liquidaties waarbij motorclubs betrokken,-0.8555783562493866,-0.8555783562493866,NEG,NEG
9845,2017,De Telegraaf,Defibrillator Philips kapot,AMSTERDAM Philips bijna 50.000 defibrillatoren terugroepen meldde Food Drug Administration FDA toe onopgemerkt persbericht gaat apparaten duizenden dollars per stuk d gebruik apparaten leiden serieuze verwondingen dood zegt FDA probleem betreft verbinding tussen elektronica batterij Heartstart MRx-defibrillatoren Volgens Philips elektronisch probleem licht gekomen twee ruim 45.000 apparaten slachtoffers gevallen Eigenaren opgeroepen controleren verbindingspinnen batterij schoon fysieke terugroepactie sprake aldus Philips,AMSTERDAM Philips bijna 50.000 defibrillatoren terugroepen meldde Food Drug Administration FDA toe onopgemerkt persbericht gaat apparaten duizenden dollars per stuk d gebruik apparaten leiden serieuze verwondingen dood zegt FDA probleem betreft verbinding tussen elektronica batterij Heartstart MRx-defibrillatoren Volgens Philips elektronisch probleem licht gekomen twee ruim 45.000 apparaten slachtoffers gevallen Eigenaren opgeroepen controleren verbindingspinnen batterij schoon fysieke terugroepactie sprake aldus Philips,-0.8460390412373874,-0.8460393511592934,NEG,NEG
19144,2017,De Telegraaf,Nieuwe arrestatie voor cocaïne-import,Rotterdam import zeker 364 kilo cocaïne Rotterdam overslagbedrijf ECT vorige week opnieuw arrestatie verricht gaat 31-jarige Rotterdammer handlanger Surinaamse artiest Wendell E september werk ECT haven Rotterdam politie boeien geslagen tweede verdachte enige tijd gezocht meldde vorige week nieuws arrestatie gisteren bekend gemaakt tijdens rechtszaak E Rotterdamse rechtbank advocaat vroeg schorsing voorlopige hechtenis vanwege problemen thuis vrouw scheiding ingezet lijden kinderen arrestatie rechtbank zette echter streep onderzoek volle gang volgende zitting binnen drie maanden,Rotterdam import zeker 364 kilo cocaïne Rotterdam overslagbedrijf ECT vorige week opnieuw arrestatie verricht gaat 31-jarige Rotterdammer handlanger Surinaamse artiest Wendell E september werk ECT haven Rotterdam politie boeien geslagen tweede verdachte enige tijd gezocht meldde vorige week nieuws arrestatie gisteren bekend gemaakt tijdens rechtszaak E Rotterdamse rechtbank advocaat vroeg schorsing voorlopige hechtenis vanwege problemen thuis vrouw scheiding ingezet lijden kinderen arrestatie rechtbank zette echter streep onderzoek volle gang volgende zitting binnen drie maanden,-0.8749730722735887,-0.8749735588898689,NEG,NEG
18688,2018,De Telegraaf,Naar de haaien,Oude Plaats Capelle den IJssel decennialang één gezelligste wijken onze regio antieke huisjes oud-Hollandse geveltjes geven buurt Anton Pieck-achtige allure volkswijkje ooit gebouwd arbeiders scheepswerven oudsher ideale buurt familie Jansen lekkage komt buurman Henk timmerman dezelfde dag zaakje repareren buurman Henk verstopt toilet staat overbuurman Jan loodgieter klaar wc fiksen leven mensen Oude Plaats decennialang pais vree Kinderen spelen tikkertje blikkietrap elkaar inwoner valt buiten boot Totdat paar geleden woningcorporatie Havensteder baas gebeurde korte tijd héél Oude mensen noodgedwongen verzorgingsflat verhuisden verlieten tegenzin goede Oude Plaats deed woonclub Havensteder ging zoals voorganger Woningpartners deed eerst goed bekijken welke mensen idyllische wijkje pasten N,Oude Plaats Capelle den IJssel decennialang één gezelligste wijken onze regio antieke huisjes oud-Hollandse geveltjes geven buurt Anton Pieck-achtige allure volkswijkje ooit gebouwd arbeiders scheepswerven oudsher ideale buurt familie Jansen lekkage komt buurman Henk timmerman dezelfde dag zaakje repareren buurman Henk verstopt toilet staat overbuurman Jan loodgieter klaar wc fiksen deed woonclub Havensteder ging zoals voorganger Woningpartners deed eerst goed bekijken welke mensen idyllische wijkje pasten Nee Havensteder knikkerde vrijgevallen huurhuisjes lukraak tjokvol probleemfamilies beter gezegd Tokvol staat één familie zomerse dagen diep nacht vals mee blèren André Hazes waardoor rest wijk slapen familie zit half drie luidruchtig barbecuën weer nieuwe buurman zit elke middag spelend,0.1072614845643073,-0.9078951751320393,NEU,NEG
21881,2018,De Telegraaf,Rodney King en Honduras,Kunt garanderen leef drie maanden vroeg lid bende Mara Salvatrucha bisschop Emiliani Hondurese stad San Pedro Sula geweld bloedvergieten beu wilde breken bende San Pedro Sula één gevaarlijkste steden ter wereld 2016 kwamen 845 mensen geweld leven alleen Caracas Acapulco lieten bloediger moordcijfers zien stad waaruit nieuwe migrantenkaravaan richting VS vertrokken President Trump schreeuwt moord brand dreigt Guatemala Honduras El Salvador stopzetten financiële hulp Trumps reactie past verkiezingscampagne vergeet echter één oorzaak bendeterreur Rodney King rellen 1992 Los Angeles concludeerde Amerikaanse politie vooral Midden-Amerikaanse bendeleden buiten gegaan plunderingen Gangleden werden gedeporteerd Terug Honduras El Salvador deden straat LA hadden geleerd bendes vormen Inmiddels bende,Kunt garanderen leef drie maanden vroeg lid bende Mara Salvatrucha bisschop Emiliani Hondurese stad San Pedro Sula geweld bloedvergieten beu wilde breken bende stad waaruit nieuwe migrantenkaravaan richting VS vertrokken President Trump schreeuwt moord brand dreigt Guatemala Honduras El Salvador stopzetten financiële hulp Trumps reactie past verkiezingscampagne vergeet echter één oorzaak bendeterreur Rodney King rellen 1992 Los Angeles concludeerde Amerikaanse politie vooral Midden-Amerikaanse bendeleden buiten gegaan plunderingen Gangleden werden gedeporteerd Terug Honduras El Salvador deden straat LA hadden geleerd bendes vormen oorzaken karavaan aangepakt hulp VS zullen vluchtelingen blijven komen zelfs bendeleden leven beteren kans Bisschop Emiliani zag tientallen voorbij komen Iederee,-0.9359565830790438,-0.5370370112809898,NEG,NEG
9235,2018,De Telegraaf,De hel van Mallorca,bezoek meest beruchte dorp Mallorca Son Banya Wouter Luijn 34 mogelijk fataal geworden filmmaker samen twee Pakistaanse mannen drugs willen halen beruchte plek Amsterdammer 700 euro zak gehad mishandeld beroofd meldt lokale krant La Ultima Hora meldde gisteren basis politiebronnen Wouter donderdagnacht samen twee Pakistanen cocaïne wilde kopen Son Banya plek ongeveer half uurtje rijden Palmanova drietal nam taxi dorp Pakistaanse mannen zouden fungeren tolk Luijn overleed afgelopen vrijdag mishandeling ziekenhuis verdachte zaak vandaag voorgeleid politieagent hoofdbureau Palma draait horen naam Son Banya erg gevaarlijk echt naartoe gaan zegt diender streng komt nooit uitstappen waarschuwt dorpje berucht vanwege omvangrijke drugshandel Amsterdamse filmmaker vertrok begin vorige week Mallorca,bezoek meest beruchte dorp Mallorca Son Banya Wouter Luijn 34 mogelijk fataal geworden filmmaker samen twee Pakistaanse mannen drugs willen halen beruchte plek Amsterdammer 700 euro zak gehad mishandeld beroofd meldt lokale krant La Ultima Hora meldde gisteren basis politiebronnen Wouter donderdagnacht samen twee Pakistanen cocaïne wilde kopen Son Banya plek ongeveer half uurtje rijden Palmanova drietal nam taxi dorp Pakistaanse mannen zouden fungeren tolk plek ligt langs doorgaande weg tussen Son Ferriol Son Riera pal naast betonnen loods paar honderd meter Son Banya Overbuurman Daniel betwijfelt Wouter mishandeld Wij slapen open raam nacht helemaal gehoord onze hond sloeg vertelt gevochten hadden zeker gemerkt verdachte vandaag voorgeleid Wouter Son Banya geweld geprobeerd beroven schrij,-0.6294595935516261,-0.6758928984588363,NEG,NEG
10667,2018,De Telegraaf,Drugsdealer op leeftijd (70) in boeien,Rotterdam criminele activiteiten Rotterdamse 70-jarige drugsdealer zorgden zoveel overlast buren politie waarschuwden bewoners hadden genoeg frequente bezoekjes klanten woning Zevenkampsering Rotterdamse wijk Zevenkamp zorgden onrust buurt Rotterdammers zat wijkagent inlichtten verdachte activiteiten woning plaats zouden vinden wijkagent schakelde flexteam huis daarop enkele dagen gaten gehouden Agenten constateerden inderdaad korte bezoekjes woning werden gebracht uiteenlopende mensen politie besloot daarop woensdagavond grijpen drugsdealer leeftijd boeien slaan dealen drugs klanten bezoekje gevolgd even verderop aangehouden fouillering bleek man twee ponypacks cocaïne Later avond bewoner pand verliet gevolgd zagen man nabijgelegen winkelcentrum korte ontmoeting vermoedelijk klant Hierna ,Rotterdam criminele activiteiten Rotterdamse 70-jarige drugsdealer zorgden zoveel overlast buren politie waarschuwden bewoners hadden genoeg frequente bezoekjes klanten woning Zevenkampsering Rotterdamse wijk Zevenkamp zorgden onrust buurt Rotterdammers zat wijkagent inlichtten verdachte activiteiten woning plaats zouden vinden wijkagent schakelde flexteam huis daarop enkele dagen gaten gehouden Agenten constateerden inderdaad korte bezoekjes woning werden gebracht uiteenlopende mensen politie besloot daarop woensdagavond grijpen drugsdealer leeftijd boeien slaan dealen drugs klanten bezoekje gevolgd even verderop aangehouden fouillering bleek man twee ponypacks cocaïne Later avond bewoner pand verliet gevolgd zagen man nabijgelegen winkelcentrum korte ontmoeting vermoedelijk klant Hierna ,-0.842318475096953,-0.8423183587566796,NEG,NEG
17785,2018,De Telegraaf,Meer ’geklikt’ over drugs,Hoevelaken aantal anonieme tips harddrugs afgelopen fors gestegen record 4019 meldingen ruim 20 2016 telefoontjes binnenkwamen productie handel zware verdovende middelen blijkt cijfers 2017 Meld Misdaad Anoniem M vandaag bekend maakt bezit Telegraaf totaal kwamen 16.918 tips binnen nationale tiplijn Ten opzichte 2010 aantal drugsmeldingen zelfs verdubbeld Dankzij tips werden vorig grote partijen cocaïne onderschept druglaboratoria ontmanteld straathandel aangepakt zegt M directeur Titus Visser aantal meldingen financieel-economische delicten voetbalgeweld nam weer toe meldingen tiplijn 0800-7000 binnenkomen harddrugs zeer divers Visser gaat opslag grondstoffen productie synthetische drugs grootschalige drugssmokkel straathandel mooiste vangsten kwam tip november politie Tilburg spoor brach,Hoevelaken aantal anonieme tips harddrugs afgelopen fors gestegen record 4019 meldingen ruim 20 2016 telefoontjes binnenkwamen productie handel zware verdovende middelen blijkt cijfers 2017 Meld Misdaad Anoniem M vandaag bekend maakt bezit Telegraaf totaal kwamen 16.918 tips binnen nationale tiplijn Ten opzichte 2010 aantal drugsmeldingen zelfs verdubbeld Dankzij tips werden vorig grote partijen cocaïne onderschept druglaboratoria ontmanteld straathandel aangepakt zegt M directeur Titus Visser aantal meldingen financieel-economische delicten voetbalgeweld nam weer toe meldingen tiplijn 0800-7000 binnenkomen harddrugs zeer divers Visser gaat opslag grondstoffen productie synthetische drugs grootschalige drugssmokkel straathandel mooiste vangsten kwam tip november politie Tilburg spoor brach,-0.17893268539024104,-0.17892812423984003,NEU,NEU
4692,2018,De Telegraaf,’Liefde maakt leven zinvol’,Cupido komt vele gedaanten Isabel Allende weet ander nieuwste roman winter voorbij verschijnt liefdesgod onverwacht vorm jonge illegale immigrante Guatemala twee oudere academici nader elkaar brengt 75-jarige bestsellerschrijfster radiointerview waardoor grote nieuwe liefde pad kwam koude grauwe winter lang greep hield afgeschud Isabel Allende zit stipt 10.00 uur klaar telefoon knusse huis Californië interview vrolijk leven bruist weer opwinding romantiek ouder word besef liefde leven zinvol maakt bepaalt voelen vergeten weleens onze drukke wereld alledag waarin iedereen vooral druk ambities maken geld verdienen bindende kracht liefde wereld draaiende houdt universum evenwicht nieuwe roman deels vormgegeven spannende roadmovie teruggrijpt vroegere magisch-realistische werk zoals veelgeprez,Cupido komt vele gedaanten Isabel Allende weet ander nieuwste roman winter voorbij verschijnt liefdesgod onverwacht vorm jonge illegale immigrante Guatemala twee oudere academici nader elkaar brengt 75-jarige bestsellerschrijfster radiointerview waardoor grote nieuwe liefde pad kwam koude grauwe winter lang greep hield afgeschud Isabel Allende zit stipt 10.00 uur klaar telefoon knusse huis Californië interview vrolijk leven bruist weer opwinding romantiek ouder word besef liefde leven zinvol maakt bepaalt voelen vergeten weleens onze drukke wereld alledag waarin iedereen vooral druk ambities maken geld verdienen bindende kracht liefde wereld draaiende houdt universum evenwicht nieuwe roman deels vormgegeven spannende roadmovie teruggrijpt vroegere magisch-realistische werk zoals veelgeprez,0.5086293149519335,0.5086280104680706,POS,POS
11895,2018,De Telegraaf,Europese topcrimineel voor rechter,PARIJS man Europese opsporingsdiensten gezien gevaarlijkste meest invloedrijke drugssmokkelaars wereld verscheen gisteren rechtbank Parijs Robert Dawes 46 Britse Nottingham werkte 2014 geliquideerde topcrimineel Gwenette Martha verband gebracht meerdere liquidaties Nederland Dawes organisatie volgens aanklager zo’n zestig landen actief,PARIJS man Europese opsporingsdiensten gezien gevaarlijkste meest invloedrijke drugssmokkelaars wereld verscheen gisteren rechtbank Parijs Robert Dawes 46 Britse Nottingham werkte 2014 geliquideerde topcrimineel Gwenette Martha verband gebracht meerdere liquidaties Nederland Dawes organisatie volgens aanklager zo’n zestig landen actief,-0.533517843323617,-0.533517843323617,NEG,NEG
4511,2018,De Telegraaf,’Goedheid werd buurtopa fataal’,Den Haag Opa zoals 80-jarige man zaterdag vermoord gevonden woning Gaslaan Den Haag liefkozend buurtbewoners genoemd stond iedereen klaar goedheid fataal geworden heel groot hart hielp heel mensen haalde laatst zelfs zwerver huis vertelt buurman regelmatig 80-jarige alleenstaande Wim Ham sprak paar uur nadat agenten levenloze lichaam Hagenaar vonden meldde politiebureau 28-jarige man aangehouden verdenking betrokkenheid dood Ham man woonde sinds paar maanden opa vaak gewaarschuwd zomaar mensen huis nemen wilde graag helpen leeftijd Ham enorm kwiek net nieuwe fiets gekocht heel verdrietig allemaal moeten opa iedereen praatje maakte missen vertelt buurman huilen uitbarstte hoorde Ham overleden Zaterdagmiddag hoorde bovenbuurman Hagenaar hulp roepen politie gealarmeerd echter laat vertelt dir,Den Haag Opa zoals 80-jarige man zaterdag vermoord gevonden woning Gaslaan Den Haag liefkozend buurtbewoners genoemd stond iedereen klaar goedheid fataal geworden paar uur nadat agenten levenloze lichaam Hagenaar vonden meldde politiebureau 28-jarige man aangehouden verdenking betrokkenheid dood Ham man woonde sinds paar maanden opa vaak gewaarschuwd zomaar mensen huis nemen wilde graag helpen leeftijd Ham enorm kwiek net nieuwe fiets gekocht heel verdrietig allemaal moeten opa iedereen praatje maakte missen vertelt buurman huilen uitbarstte hoorde Ham overleden Zaterdagmiddag hoorde bovenbuurman Hagenaar hulp roepen politie gealarmeerd echter laat vertelt directe buurman zegt bejaarde man iedereen klaar stond zorgde gedonder mensen binnenhaalde komen gaan mensen af toe leek drugsdealersne,-0.9299782981991899,-0.916828252033447,NEG,NEG
27070,2018,De Telegraaf,woeste historie van de Warmoesstraat,Oud-misdaadverslaggever Cees Koring geeft kleurrijk beeld meest criminele vierkante kilometer land Oud-misdaadverslaggever Cees Koring kent elke straatsteen Wallen meest criminele vierkante kilometer land legde verhalen hoofdrolspelers hoeren pooiers gokbazen drugsdealers corrupte smerissen vast boek Deed heroïne intrede Amsterdamse Wallen beweerden Chinezen stalen gezicht bakpoeder Natuurlijk gingen agenten boter suiker Even ogen 71-jarige Joep Groot bijna dertig wijkagent rosse buurt lachen herinnering blik versombert erop laat volgen Binnen hadden vijftig zestig heroïnedoden Jonge meisjes jongens uitgemergelde junks meesten kwamen Duitsland spul sterker Moest ouders vertellen kinderen dood Cees Koring 74 beschrijft boek Bureau Warmoesstraat levende legende morgen gepresenteerd Koring ne,Oud-misdaadverslaggever Cees Koring kent elke straatsteen Wallen meest criminele vierkante kilometer land legde verhalen hoofdrolspelers hoeren pooiers gokbazen drugsdealers corrupte smerissen vast boek ogen 71-jarige Joep Groot bijna dertig wijkagent rosse buurt lachen herinnering blik versombert erop laat volgen Binnen hadden vijftig zestig heroïnedoden Jonge meisjes jongens uitgemergelde junks meesten kwamen Duitsland spul sterker Moest ouders vertellen kinderen dood afvoerputje samenleving misdaadverslaggever boeiende tijd kwam samen Chinese gokkers hoeren pooiers drankzuchtigen vrouwenhandel Surinaamse drugsdealers zwervers zeebonken blowende bloemenkinderen corrupte agenten kijk Efteling vol verbaasde Amerikanen bezopen Britten stonede Fransen denken mag Cees zag eigen ogen dienders ,-0.8685535504991152,-0.737144838733437,NEG,NEG
20101,2018,De Telegraaf,Op stalen ros door Wilde Westen,Velen kennen Badlands Mount Rushmore Devils Tower blijven South Dakota Wyoming verrassing binnen Verenigde Staten Reis fiets doorheen beleef beide staten meest intens groepje zes komt vervaarlijk aanlopen langs rand weg blik houdt t midden tussen nieuwsgierig argwanend houding waaruit blijkt hoede Twaalf donkere ogen priemen onze kant vooral enorme hoorns waardoor beetje zenuwachtig Gewoon gaan zegt Lowie alweer fiets gestapt schoenen pedalen klikt rijdt nagestaard zes dikhoornschapen net vijf uur s ochtends zon zojuist opgekomen schapen wijde omgeving niemand bekennen keurig aangelegde asfaltweg dwars Badlands National Park zomer overdag drukte vanjewelste park vooral oase rust moesten drie uur s nachts opstaan rust precies reden waarom landschap adembenemende schoonheid opkomen zon versc,groepje zes komt vervaarlijk aanlopen langs rand weg blik houdt t midden tussen nieuwsgierig argwanend houding waaruit blijkt hoede Twaalf donkere ogen priemen onze kant vooral enorme hoorns waardoor beetje zenuwachtig Gewoon gaan zegt Lowie alweer fiets gestapt schoenen pedalen klikt rijdt nagestaard zes dikhoornschapen Black Hills lopen kant staatsgrens Wyoming Volledig bepakt zetten verder koers westen eerste stop betekenis dorpje Aladdin Slechts 15 inwoners dorpswinkel 125 oud Binnen weinig verbeelding nodig meteen geloven Terwijl benedenverdieping spullen tijd uitgestald liggen T-shirts cowboyhoeden voedsel frisdrank lijkt zaak boven ruim eeuw geleden opgescheept zitten loop tijd verkocht museumstuk plekken oosten Wyoming waarop tijd weinig vat gehad Hulett dertig kilometer verderop l,-0.1600156416502722,-0.38423637780780123,NEU,NEG
18218,2018,De Telegraaf,Miljonair wil onze mediwiet,geheel radar gebeurd enige bedrijf land wiet medicinaal gebruik mag kweken beroemde schatrijke Amerikaanse investeerder gevonden Benjamin Bronfman zoon Warner Music miljardair Edgar Bronfman gelooft cannabis geneeskrachtige eigenschappen denken waarvan Tweede Kamer steeds overtuigd raakt Eigenlijk hoeft 35-jarige Benjamin Bronfman nooit werken geschatte vermogen honderd miljoen dollar schaapjes droge investeert jonge ondernemer sinds eind vorig Bedrocan International klein bedrijf Groningse Veendam Bronfman telg Edgar Bronfman fortuin vergaarde muziekwereld Bronfman junior zit muziek gitarist indy-rockband Exit Tegenwoordig producer beroemdste klant Kanye West ex rapper M.I.A zoontje bezielt beroemde New Yorker Nederland neer strijken mediwiet ondernemen producten waarover stevige politiek,geheel radar gebeurd enige bedrijf land wiet medicinaal gebruik mag kweken beroemde schatrijke Amerikaanse investeerder gevonden Benjamin Bronfman zoon Warner Music miljardair Edgar Bronfman gelooft cannabis geneeskrachtige eigenschappen denken waarvan Tweede Kamer steeds overtuigd raakt Eigenlijk hoeft 35-jarige Benjamin Bronfman nooit werken geschatte vermogen honderd miljoen dollar schaapjes droge investeert jonge ondernemer sinds eind vorig Bedrocan International klein bedrijf Groningse Veendam Bronfman telg Edgar Bronfman fortuin vergaarde muziekwereld Bronfman junior zit muziek gitarist indy-rockband Exit Tegenwoordig producer beroemdste klant Kanye West ex rapper M.I.A zoontje bezielt beroemde New Yorker Nederland neer strijken mediwiet ondernemen producten waarover stevige politiek,-0.26720049556777437,-0.2672016942443135,NEG,NEG
